name,address,postal
DR SEBASTIAN CHOW & ASSOCIATES (DENTAL SURGEONS),"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #04-05, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
DR SEOW DENTAL CENTRE,"43 HOLLAND DRIVE, #01-51, Singapore 270043",270043
DR SHIRIN JACOB A MEDICAL PRACTICE,"DELFI ORCHARD 402 ORCHARD ROAD, #06-01, DELFI ORCHARD Singapore 238876",238876
"DR SN WONG SKIN, HAIR, NAILS & LASER SPECIALIST CLINIC","MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #07-09, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
DR SOH FAMILY CLINIC,"966 JURONG WEST STREET 93, #01-221, Singapore 640966",640966
DR STANLEY PECK FAMILY CLINIC,"636 BUKIT BATOK CENTRAL, #01-06, Singapore 650636",650636
DR STEVEN AESTHETICS & LASER CLINIC,"75D REDHILL ROAD, #01-86, Singapore 154075",154075
DR STEVEN ANG AESTHETIC & FAMILY CLINIC,"75D Redhill Road, #01-112, Singapore 154075",154075
DR SYDNEY TAN THE MEDICAL AESTHETIC CLINIC,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #11-03, NOVENA MEDICAL CENTER Singapore 307506",307506
"DR TAN CHEE ENG DIABETES, LIPID & ENDOCRINE PRACTICE","Gleneagles Medical Centre 6 Napier Road, #04-02, Gleneagles Medical Centre Singapore 258499",258499
DR TAN KOK KONG'S CLINIC FOR WOMEN,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-01, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
DR TAN KUAN HOO PSYCHIATRIC CLINIC,"TANGLIN SHOPPING CENTRE 19 TANGLIN ROAD, #06-06, TANGLIN SHOPPING CENTRE Singapore 247909",247909
DR TAN MEDICAL CENTER,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #09-30, NOVENA MEDICAL CENTER Singapore 307506",307506
DR TING WOMEN'S SPECIALIST CLINIC,"PARKWAY EAST MEDICAL CENTRE 319 JOO CHIAT PLACE, #02-06, PARKWAY EAST MEDICAL CENTRE Singapore 427989",427989
DR TYNG TAN AESTHETICS AND HAIR CLINIC,"NGEE ANN CITY TOWER B 391B ORCHARD ROAD, #08-04, NGEE ANN CITY TOWER B Singapore 238874",238874
DR VALENTIN LOW AESTHETIC & LASER CLINIC,"PARAGON 290 ORCHARD RD, #08-03, PARAGON Singapore 238859",238859
DR W.K. KOO & ASSOCIATES (BUKIT PANJANG) P L,"Bukit Panjang Plaza 1 Jelebu Road, #01-62, Bukit Panjang Plaza Singapore 677743",677743
DR W.K. KOO & ASSOCIATES P.L.,"JURONG POINT 1 JURONG WEST CENTRAL 2, #01-16A&B, JURONG POINT Singapore 648886",648886
"DR WARREN LEE'S PAEDIATRICS, GROWTH & DIABETES CENTRE","CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #02-06, CAMDEN MEDICAL CENTRE Singapore 248649",248649
DR WENDY LIEW PAEDIATRIC AND CHILD NEUROLOGY CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #10-06, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
DR YVONNE CHAN CLINIC FOR WOMEN,"THOMSON MEDICAL CENTRE 339 THOMSON ROAD, #06-06, THOMSON MEDICAL CENTRE Singapore 307677",307677
DR YVONNE GOH AESTHETICS,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #09-05, CAMDEN MEDICAL CENTRE Singapore 248649",248649
"DR YVONNE'S CLINIC FOR CHILDREN & BABIES, PAEDIATRIC RHEUMATOLOGY, IMMUNOLOGY & ALLERGY","Gleneagles Medical Centre 6 Napier Road, #05-14, Gleneagles Medical Centre Singapore 258499",258499
DR. CATHERINE LEE ORTHODONTICS @ RAFFLES,"INCOME AT RAFFLES 16 COLLYER QUAY, #36-01/02, INCOME AT RAFFLES Singapore 049318",049318
DR. FLORENCE LI & ASSOCIATES DENTAL CLINIC,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #08-05, CAMDEN MEDICAL CENTRE Singapore 248649",248649
DR. JIMMY YAP & PARTNERS DENTAL SURGEONS,"GREAT WORLD CITY 1 KIM SENG PROMENADE, #03-117, GREAT WORLD CITY Singapore 237994",237994
"DR. JONATHAN LEE HAND, WRIST AND UPPER LIMB SURGERY","MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #12-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
DR. JS MEDICAL CLINIC,"CITYGATE 371 Beach Road, #B1-35, CITYGATE Singapore 199597",199597
DR. K.S. WONG & PARTNERS DENTAL SURGERY PTE LTD,"Cuppage Plaza 5 Koek Road, #06-10, Cuppage Plaza Singapore 228796",228796
DR. SIMON SIEW PSYCHOLOGICAL MEDICINE CLINIC PTE. LTD.,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-07, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
DR. SMILE DENTAL CLINIC,"443 CLEMENTI AVENUE 3, #01-81, Singapore 120443",120443
DR. SRI'S KIDNEY AND MEDICAL CLINIC PTE LTD,"Parkway East Medical Centre 319 JOO CHIAT PLACE, #05-01, Parkway East Medical Centre Singapore 427989",427989
DR. TTLIM CARDIOLOGY CLINIC,"THE PARAGON 290 ORCHARD ROAD, #17-10, THE PARAGON Singapore 238859",238859
DR.W FAMILY CLINIC,"8 EMPRESS ROAD, #01-09, Singapore 260008",260008
DREAM AESTHETICS & PLASTIC SURGERY,"THE PARAGON 290 ORCHARD ROAD, #17-03/04, THE PARAGON Singapore 238859",238859
DREAM AMBULATORY SURGERY CENTRE,"THE PARAGON 290 ORCHARD ROAD, #17-03/04, THE PARAGON Singapore 238859",238859
DRS CHAN & TANG FAMILY CLINIC,"125 LORONG 1 TOA PAYOH, #01-549, Singapore 310125",310125
DRS CHUA & PARTNERS PTE LTD,"1 TANJONG PAGAR PLAZA, #01-10, Singapore 082001",082001
DRS FERNANDEZ & PARTNERS,"ORCHARD BUILDING 1 GRANGE ROAD, #12-04, ORCHARD BUILDING Singapore 239693",239693
DRS JITEN & CAROLINE MEDICAL CENTRE,"SERENE CENTRE 10 JALAN SERENE, #02-01/02, SERENE CENTRE Singapore 258748",258748
DRS KOO & NEOH MEDICAL GROUP,"NORTH TECH 29 WOODLANDS IND. PARK E1, #01-03, NORTH TECH Singapore 757716",757716
"DRS KOO, FOK & ASSOCIATES PTE LTD","55 BENOI ROAD, #01-12, Singapore 629907",629907
"DRS KOO, FOK & ASSOCIATES( PIONEER )","31 JURONG WEST STREET 63, #02-04, Singapore 648310",648310
"DRS KOO, KOH & ASSOCIATES P.L.","163 BUKIT MERAH CENTRAL, #01-3609, Singapore 150163",150163
DRS LIM & CHAN CLINIC,"106 HOUGANG AVE 1, #01-1235, Singapore 530106",530106
"DRS OH, LIM, WONG & PARTNERS","959 JURONG WEST ST 92, #01-154, Singapore 640959",640959
DRS ONG & PARTNERS,"JALAN BESAR PLAZA 101 KITCHENER ROAD, #02-37, JALAN BESAR PLAZA Singapore 208511",208511
"DRS SINGH & PARTNERS, RAFFLES CITY MEDICAL CENTRE","RAFFLES CITY SHOPPING CENTRE 252 NORTH BRIDGE RD, #02-16, RAFFLES CITY SHOPPING CENTRE Singapore 179103",179103
DRS TANG & PARTNERS PTE. LTD.,"64 YUNG KUANG ROAD, #01-115, Singapore 610064",610064
DRS THOMPSON & THOMSON RADLINK MEDICARE,"CLIFFORD CENTRE 24 RAFFLES PLACE, #02-08, CLIFFORD CENTRE Singapore 048621",048621
DRS. AUDREY & ALEXANDER (BOON LAY),"BOON LAY SHOPPING CENTRE 221 BOON LAY PLACE, #02-116, BOON LAY SHOPPING CENTRE Singapore 640221",640221
DRS. BAIN & PARTNERS,"THE STRATEGY 2 INTERNATIONAL BUSINESS PARK, #01-06A/07A, THE STRATEGY Singapore 609930",609930
DRS. BAIN + PARTNERS,"ONE RAFFLES QUAY - NORTH TOWER 1 RAFFLES QUAY, #09-03, ONE RAFFLES QUAY - NORTH TOWER Singapore 048583",048583
DRS. BAIN AND PARTNERS LLP,"KEPPEL BAY TOWER 1 HARBOUR FRONT AVENUE, #07-06, KEPPEL BAY TOWER Singapore 098632",098632
DRS. GOH & TAN FAMILY CLINIC & SURGERY,"283 Bishan Street 22, #01-191, Singapore 570283",570283
DRS. KOO & CHOO MEDICAL CLINIC PTE LTD,"Bukit Batok MRT Station 10 Bukit Batok Central, #01-04A, Bukit Batok MRT Station Singapore 659958",659958
DRS.ERNEST LAM & PARTNERS DENTAL SURGEONS,"TANGLIN MALL 163 TANGLIN RD, #03-20, TANGLIN MALL Singapore 247933",247933
DRS.TENG & PARTNERS DENTAL SURGEONS,"725 Clementi West St 2, #01-198, Singapore 120725",120725
DRS? SHAPE AESTHETICS CLINIC,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #10-24, NOVENA MEDICAL CENTER Singapore 307506",307506
DS SKIN & WELLNESS CLINIC,"THE PARAGON 290 ORCHARD ROAD, #07-11/12, THE PARAGON Singapore 238859",238859
DSC CLINIC,"31 KELANTAN LANE, #01-16, Singapore 200031",200031
DTAP @ DUO MEDICAL CLINIC,"DUO GALLERIA 7 FRASER STREET, #B3-17/18, DUO GALLERIA Singapore 189356",189356
DTAP @ HOLLAND V,HOLLAND VILLAGE 15B LORONG LIPUT HOLLAND VILLAGE Singapore 277730,277730
DTAP @ KOVAN,"STARS OF KOVAN 988 UPPER SERANGOON ROAD, #01-21, STARS OF KOVAN Singapore 534733",534733
DTAP @ NOVENA,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #08-31, NOVENA MEDICAL CENTER Singapore 307506",307506
DTAP @ ORCHARD,"PACIFIC PLAZA 9 SCOTTS ROAD, #06-06, PACIFIC PLAZA Singapore 228210",228210
DTAP @ RAFFLES PLACE,"PLUS 20 CECIL STREET, #02-01, PLUS Singapore 049705",049705
DTAP @ ROBERTSON,"ROBERTSON WALK 11 UNITY STREET, #02-06/07, ROBERTSON WALK Singapore 237995",237995
DTAP @ SIGLAP,"THE DOMAIN 914 EAST COAST ROAD, #01-04, THE DOMAIN Singapore 459108",459108
DTAP @ SOMERSET,"ORCHARD BUILDING 1 GRANGE ROAD, #10-08, ORCHARD BUILDING Singapore 239693",239693
DTAP EXPRESS,"12 GOPENG STREET, #01-70, Singapore 078877",078877
DUXTON MEDICAL CLINIC,"7 TANJONG PAGAR PLAZA, #01-106, Singapore 081007",081007
DUXTON MEDICAL CLINIC CANBERRA,"361 SEMBAWANG CRESCENT, #01-03, Singapore 750361",750361
E C TAN UROLOGY,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-13, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
E H LOW BABY N' CHILD CLINIC PTE. LTD.,"PARKWAY EAST MEDICAL CENTRE 319 JOO CHIAT PLACE, #04-01, PARKWAY EAST MEDICAL CENTRE Singapore 427989",427989
E K WOMEN'S CLINIC,"ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #13-14, ROYAL SQUARE AT NOVENA Singapore 329565",329565
E MEDICAL CLINIC & SURGERY,"126 LORONG 1 TOA PAYOH, #01-567, Singapore 310126",310126
E. L. CHIN FAMILY CLINIC & SURGERY PTE. LTD.,"432 CLEMENTI AVE 3, #01-272, Singapore 120432",120432
E.J. TAN CLINIC & SURGERY,"JURONG EAST VILLE 104 JURONG EAST STREET 13, #01-100, JURONG EAST VILLE Singapore 600104",600104
EAGLE EYE CENTRE,"PARKWAY EAST MEDICAL CENTRE 319 JOO CHIAT PLACE, #05-03, PARKWAY EAST MEDICAL CENTRE Singapore 427989",427989
EAGLE EYE CENTRE PTE LTD (EEC),"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #06-57/58/59/60/61/62, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
EAGLE EYE CENTRE@ MOUNT ELIZABETH,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
EAR NOSE & THROAT PARTNERS PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #07-02, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
"EAR NOSE THROAT, HEAD & NECK SURGERY","MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #03-02, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
"EAR, NOSE & THROAT CENTRE CC LAU","MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #14-11, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
"EAR, NOSE, THROAT, SINUS AND DIZZINESS CENTRE PTE LTD","GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-01, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
EAST COAST CLINIC & SURGERY FOR WOMEN,358 Tanjong Katong Road Singapore 437120,437120
EAST COAST FAMILY CLINIC,"THE MAKENA 121 MEYER ROAD, #01-05, THE MAKENA Singapore 437932",437932
EAST COAST MEDICAL CENTRE PTE LTD,"57A NEW UPPER CHANGI RD, #01-1374, Singapore 462057",462057
EASTERN CLINIC & SURGERY PTE LTD,"235 JURONG EAST STREET 21, #01-316, Singapore 600235",600235
EASTERN CLINIC AND DENTAL SURGERY,"303 JURONG EAST ST 32, #01-92, Singapore 600303",600303
EASTERN DENTAL SURGERY,"213 BT BATOK ST 21, #01-217, Singapore 650213",650213
EASTERN HOUGANG EYE SPECIALIST,"201 HOUGANG STREET 21, #01-03, Singapore 530201",530201
EASTERN MEDICAL CENTRE,"631 BEDOK RESERVOIR RD, #01-896, Singapore 470631",470631
EASTWOOD DENTALCARE FAMILY DENTAL CLINIC PTE LTD,"EASTWOOD CENTRE 20 EASTWOOD RD, #01-12, EASTWOOD CENTRE Singapore 486442",486442
EC FAMILY CLINIC,"EUNOS MRT STATION 30 EUNOS CRESCENT, #01-17/18, EUNOS MRT STATION Singapore 409423",409423
ECM CLINIC & SURGERY PTE LTD,"ECM Building 260 SIMS AVENUE, #01-01, ECM Building Singapore 387604",387604
ECON ADVANCE RENAL CARE (BEDOK),"GOLDEN CASSIA 609A BEDOK RESERVOIR ROAD, #01-1700, GOLDEN CASSIA Singapore 471609",471609
ECON ADVANCE RENAL CARE (YUNG KUANG),"175B YUNG KUANG ROAD, #01-27, Singapore 612175",612175
EDEN DENTAL SURGERY,"442 PASIR RIS DR 6, #01-46, Singapore 510442",510442
EDGEDALE MEDICAL CLINIC,"122A EDGEDALE PLAINS, #01-187, Singapore 821122",821122
EDGEDALE MEDICAL CLINIC (CAMBRIDGE),"40 CAMBRIDGE ROAD, #01-115, Singapore 210040",210040
EDGEDALE MEDICAL CLINIC (TAMPINES),"614 TAMPINES NORTH DRIVE 1, #01-01, Singapore 520614",520614
EDWIN LIM MEDICAL AESTHETIC CLINIC,"CHANGI CITY POINT 5 CHANGI BUSINESS PARK CENTRAL 1, #02-12, CHANGI CITY POINT Singapore 486038",486038
EDWIN LIM MEDICAL AESTHETIC CLINIC (ORCHARD),"LUCKY PLAZA 304 ORCHARD ROAD, #05-51, LUCKY PLAZA Singapore 238863",238863
EE CLINIC,"128 ANG MO KIO AVE 3, #01-1859, Singapore 560128",560128
EEVA MEDICAL AESTHETIC CLINIC,"SINGAPORE BUSINESS FEDERATION CENTER 160 ROBINSON ROAD, #03-09, SINGAPORE BUSINESS FEDERATION CENTER Singapore 068914",068914
EH HEART SPECIALIST PRIVATE LIMITED,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #03-09, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
EH MEDICAL,"785E WOODLANDS RISE, #01-12, Singapore 735785",735785
EH MEDICAL FAMILY CLINIC (BUKIT BATOK),"292 BUKIT BATOK EAST AVENUE 6, #01-07, Singapore 650292",650292
EHA CLINIC,"SHAW CENTRE 1 SCOTTS ROAD, #15-01, SHAW CENTRE Singapore 228208",228208
EHA CLINIC @ JURONG,"492 JURONG WEST STREET 41, #01-40, Singapore 640492",640492
EIDDWEN FAMILY MEDICINE CLINIC,"34 CASSIA CRESCENT, #01-80, Singapore 390034",390034
EILEEN TAN SKIN CLINIC & ASSOCIATES,"MOUNT ELIZABETH HOSPITAL 3 MOUNT ELIZABETH, #12-01, MOUNT ELIZABETH HOSPITAL Singapore 228510",228510
EJ FAMILY CLINIC & SURGERY,"109 TOA PAYOH LOR 1, #01-314, Singapore 310109",310109
EL SHADDAI ARTHRITIS + RHEUMATISM SPECIALIST MEDICAL CENTRE,"102 TOWNER ROAD, #01-256/258, Singapore 322102",322102
ELEMENTS DENTAL,895 BUKIT TIMAH ROAD Singapore 589616,589616
ELI DENTAL SURGERY,"73 TOA PAYOH LOR 4, #01-599, Singapore 310073",310073
ELIAS DENTAL SURGERY,"ELIAS MALL 625 ELIAS ROAD, #02-324, ELIAS MALL Singapore 510625",510625
ELIAS FAMILY CLINIC & SURGERY,"625 ELIAS RD, #01-320, Singapore 510625",510625
ELIM RHEUMATIC CENTRE,"Mt Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #05-25, Mt Elizabeth Novena Specialist Centre Singapore 329563",329563
ELISA KOH CLINIC & SURGERY FOR WOMEN,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #06-26/27, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
ELISSA MEDICAL CLINIC,"HOUGANG 1 1 HOUGANG STREET 91, #01-21, HOUGANG 1 Singapore 538692",538692
ELITE DENTAL GROUP,"ORCHARD BUILDING 1 GRANGE ROAD, #12-03, ORCHARD BUILDING Singapore 239693",239693
ELITE ORTHOPAEDICS,"MT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #12-10, MT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
ELIZABETH AU ONCOLOGY,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #11-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
ELIZABETH KIDS CLINIC,"Paragon 290 Orchard Road, #06-08, Paragon Singapore 238859",238859
ELYON FAMILY CLINIC AND SURGERY,"78B TELOK BLANGAH STREET 32, #01-22, Singapore 102078",102078
EMBRACE DENTAL SURGERY,"INTERNATIONAL BUILDING 360 ORCHARD ROAD, #01-14, INTERNATIONAL BUILDING Singapore 238869",238869
EMMANUEL DENTAL SURGERY,"SINGAPORE SHOPPING CENTRE 190 CLEMENCEAU AVE, #02-14, SINGAPORE SHOPPING CENTRE Singapore 239924",239924
EMMANUEL MEDICAL CLINIC,"272 TAMPINES ST 22, #01-26, Singapore 520272",520272
EN CLINIC FOR WOMEN,"Mount Alvernia Hospital Medical Centre D 820 Thomson Road, #08-60, Mount Alvernia Hospital Medical Centre D Singapore 574623",574623
ENDODONTICS & MICROSURGERY PTE LTD,"NGEE ANN CITY TOWER B 391B ORCHARD ROAD, #08-07, NGEE ANN CITY TOWER B Singapore 238874",238874
"ENDOSCOPY, VEINS & PILES CENTRE","CONNEXION 1 FARRER PARK STATION ROAD, #13-13, CONNEXION Singapore 217562",217562
ENHANCE DENTAL CENTRE,"417 YISHUN AVENUE 11, #01-333, Singapore 760417",760417
ENLIGHT FAMILY CLINIC,"226C Ang Mo Kio Avenue 1, #01-649, Singapore 563226",563226
ENSOUL BODY MEDICAL CLINIC,"INTERNATIONAL BUILDING 360 ORCHARD ROAD, #08-08, INTERNATIONAL BUILDING Singapore 238869",238869
ENSOUL MEDICAL CLINIC,"INTERNATIONAL BUILDING 360 ORCHARD ROAD, #08-01, INTERNATIONAL BUILDING Singapore 238869",238869
ENT & SINUS CENTRE,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #04-03, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
ENT SURGEONS MEDICAL CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-02, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
EON MEDICAL CLINIC,"MULTI STOREY CAR PARK 475 UPPER SERANGOON CRESCENT, #01-04, MULTI STOREY CAR PARK Singapore 530475",530475
EPION CLINIC MEDICAL AESTHETICS,145 TANGLIN ROAD Singapore 247931,247931
EPISMILE (BT BATOK) DENTAL GROUP PTE LTD,"275 BUKIT BATOK EAST AVENUE 4, #01-130, Singapore 650275",650275
EPISMILE (NOVENA) DENTAL GROUP PTE LTD,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #09-34, NOVENA MEDICAL CENTER Singapore 307506",307506
EPISMILE INC DENTAL GROUP PTE LTD,"Thomson Plaza 301 Upper Thomson Road, #02-30, Thomson Plaza Singapore 574408",574408
EPISMILE ORTHODONTIC CENTRE PTE LTD,"THOMSON PLAZA 301 UPPER THOMSON ROAD, #02-30, THOMSON PLAZA Singapore 574408",574408
ERIC GAN SURGERY,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-55, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
ERIC KHOO DIABETES AND ENDOCRINE CLINIC,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #09-16, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
ERIK ANG PLASTIC SURGERY,"CONNEXION 1 FARRER PARK STATION ROAD, #09-09, CONNEXION Singapore 217562",217562
ESA CLINIC,51 CALSHOT ROAD Singapore 509927,509927
ESC CARDIOVASCULAR & MEDICINE CLINIC,"CONNEXION 1 FARRER PARK STATION ROAD, ##15-01, CONNEXION Singapore 217562",217562
ESC HEART CLINIC,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #08-08, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
ESSENTIAL FAMILY CLINIC & SURGERY,"626A WOODLANDS DR 52, #01-01, Singapore 731626",731626
ESTEE MEDICAL CENTRE PTE LTD,"474 TAMPINES ST 43, #01-120, Singapore 520474",520474
ESTEEMED MEDICAL CLINIC,"MULTI STOREY CAR PARK 260 ANG MO KIO STREET 21, #01-01, MULTI STOREY CAR PARK Singapore 560260",560260
ESTHER CHUWA BREASTCARE PRACTICE,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #10-03, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
ESTHER YEO CLINIC,"256 JURONG EAST ST 24, #01-389, Singapore 600256",600256
ESTHETIQ & EYE MEDICAL CLINIC,"ORCHID HOTEL 1 TRAS LINK, #02-09, ORCHID HOTEL Singapore 078867",078867
ETERN MEDICAL CLINIC,"PUNGGOL MRT STATION 70 PUNGGOL CENTRAL, #01-05, PUNGGOL MRT STATION Singapore 828868",828868
ETERN MEDICAL CLINIC (FERNVALE PALM),"432A SENGKANG WEST WAY, #01-03, Singapore 791432",791432
ETERN MEDICAL CLINIC (PUNGGOL SUMANG LRT),"WATERWAY TERRACES I 308C PUNGGOL WALK, #01-302, WATERWAY TERRACES I Singapore 823308",823308
ETERN MEDICAL CLINIC (SENGKANG),"THE SELETAR MALL 33 SENGKANG WEST AVENUE, #03-33, THE SELETAR MALL Singapore 797653",797653
ETERNA MEDICAL CLINIC,"629 ANG MO KIO AVENUE 4, #01-994, Singapore 560629",560629
ETERNELLE V,"Royal Square At Novena 101 IRRAWADDY ROAD, #13-10, Royal Square At Novena Singapore 329565",329565
EVAN WOO BREAST AND PLASTIC SURGERY,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #07-21, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
EVANGEL MEDICAL CLINIC,"10 CHAI CHEE RD, #01-01, Singapore 467010",467010
EVERCARE MEDICAL CLINIC,"253 CHOA CHU KANG AVE 1, #01-14A, Singapore 680253",680253
EVERCARE MEDICAL CLINIC (475) PTE LTD,"SUNSHINE PLACE 475 CHOA CHU KANG AVE 3, #02-02, SUNSHINE PLACE Singapore 680475",680475
EVERHEALTH FAMILY CLINIC & SURGERY,"LE QUEST 4 BUKIT BATOK STREET 41, #01-88, LE QUEST Singapore 657991",657991
EVERHEALTH MEDICAL CENTRE,"540 HOUGANG AVENUE 8, #B1-1235, Singapore 530540",530540
EVERTON CLINIC,"7 EVERTON PARK, #01-17, Singapore 080007",080007
EVERWELL CLINIC & SURGERY,"45 OWEN RD, #01-289, Singapore 210045",210045
EXCEL DENTAL,"E!HUB@DOWNTOWN EAST 1 PASIR RIS CLOSE, #02-309, E!HUB@DOWNTOWN EAST Singapore 519599",519599
EXCEL DENTAL @ SEMBAWANG,"SEMBAWANG MRT STATION 11 CANBERRA ROAD, #01-09, SEMBAWANG MRT STATION Singapore 759775",759775
EXCEL FAMILY CLINIC,"HOUGANG GREEN SHOPPING MALL 21 HOUGANG ST 51, #01-06, HOUGANG GREEN SHOPPING MALL Singapore 538719",538719
EXCELSIOR CLINIC & SURGERY,"283 BT BATOK EAST AVE 3, #01-261, Singapore 650283",650283
EXCELSIOR DENTAL SURGERY PTE LTD,"283 BUKIT BATOK EAST AVENUE 3, #01-263, Singapore 650283",650283
EXECUTIVE HEALTH SCREENERS,"PARAGON 290 ORCHARD ROAD, #07-07/08, PARAGON Singapore 238859",238859
EXPAT DENTAL,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #08-15/16, NOVENA MEDICAL CENTER Singapore 307506",307506
EXPRESS MEDICAL CLINIC,"640 ROWELL ROAD, #01-56, Singapore 200640",200640
EXXONMOBIL ASIA PACIFIC PTE. LTD. (MEDICAL CLINIC),1 AYER CHAWAN PLACE Singapore 627871,627871
EXXONMOBIL ASIA PACIFIC PTE. LTD. MEDICAL CLINIC,PIONEER EAST BUILDING 18 PIONEER RD PIONEER EAST BUILDING Singapore 628498,628498
EXXONMOBIL CHEMICAL MANUFACTURING SINGAPORE (A DIVISION OF EXXONMOBIL ASIA PACIFIC PTE. LTD.) (MEDICAL CLINIC),100 JURONG ISLAND HIGHWAY Singapore 627867,627867
EYE & RETINA SURGEONS,"CAMDEN CENTRE 1 ORCHARD BOULEVARD, #13-01/02/03/04/05/05A, CAMDEN CENTRE Singapore 248649",248649
EYE CARE CLINIC BISHAN,"501 BISHAN ST 11, #01-376, Singapore 570501",570501
EYE CARE CLINIC BUKIT BATOK,"280 BT BATOK EAST AVE 3, #01-331, Singapore 650280",650280
EYE CARE CLINIC PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #03-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
EYE CENTRE AND SURGERY,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-05, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
EYE CLINIC AND OPTOMETRY CENTRE FOR CHILDREN AND ADULTS,"PARAGON 290 ORCHARD ROAD, #06-01/02, PARAGON Singapore 238859",238859
EYE CLINIC JURONG,"463 Jurong West Street 41, #01-576, Singapore 640463",640463
EYE CLINIC SINGAPORE INTERNATIONAL,"PARAGON 290 ORCHARD ROAD, #16-11, PARAGON Singapore 238859",238859
EYE CLINIC SINGAPORE INTERNATIONAL (AMK),"721 ANG MO KIO AVENUE 8, #01-2811, Singapore 560721",560721
EYE MAX CENTRE,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #07-42, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
